Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2006,2006,2006,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,9536894,,,0
H2,2006,2006,2006,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,3092,,,0
H2,2006,2006,2006,2,0,2,Export,12,Algeria,DZA,266,Gabon,GAB,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,6303,,,0
H2,2006,2006,2006,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,3832207,,,0
H2,2006,2006,2006,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,392844933,,,0
H2,2006,2006,2006,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,74709,,,0
H2,2006,2006,2006,2,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,617141,,,0
H2,2006,2006,2006,2,0,2,Export,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,20,,,0
H2,2006,2006,2006,2,0,1,Import,32,Argentina,ARG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,5856293,,,0
H2,2006,2006,2006,2,0,2,Export,32,Argentina,ARG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,645,,,0
H2,2006,2006,2006,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,4719587,,,0
H2,2006,2006,2006,2,0,1,Import,36,Australia,AUS,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,5314567,,,0
H2,2006,2006,2006,2,0,2,Export,36,Australia,AUS,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,206483097,,,0
H2,2006,2006,2006,2,0,2,Export,36,Australia,AUS,583,FS Micronesia,FSM,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,67581,,,0
