Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,2,0,1,Import,12,Algeria,DZA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,18960388,,,0
H3,2007,2007,2007,2,0,2,Export,12,Algeria,DZA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,3928512059,,,0
H3,2007,2007,2007,2,0,1,Import,20,Andorra,AND,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,48432962,,,0
H3,2007,2007,2007,2,0,1,Import,31,Azerbaijan,AZE,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,463982,,,0
H3,2007,2007,2007,2,0,2,Export,31,Azerbaijan,AZE,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,257491461,,,0
H3,2007,2007,2007,2,0,1,Import,32,Argentina,ARG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,23641536,,,0
H3,2007,2007,2007,2,0,2,Export,32,Argentina,ARG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2299,,,0
H3,2007,2007,2007,2,0,1,Import,36,Australia,AUS,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,4473225,,,0
H3,2007,2007,2007,2,0,2,Export,36,Australia,AUS,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,297979774,,,0
H3,2007,2007,2007,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,7114480,,,0
H3,2007,2007,2007,2,0,1,Import,40,Austria,AUT,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,31810882,,,0
H3,2007,2007,2007,2,0,2,Export,40,Austria,AUT,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,32253241,,,0
H3,2007,2007,2007,2,0,1,Import,51,Armenia,ARM,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,90807,,,0
H3,2007,2007,2007,2,0,2,Export,51,Armenia,ARM,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,6,,,0
H3,2007,2007,2007,2,0,1,Import,56,Belgium,BEL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2199250863,,,0
H3,2007,2007,2007,2,0,2,Export,56,Belgium,BEL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,6072286275,,,0
H3,2007,2007,2007,2,0,2,Export,56,Belgium,BEL,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,222948,,,0
H3,2007,2007,2007,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,268,,,0
H3,2007,2007,2007,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,838,Free Zones,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,35,,,0
H3,2007,2007,2007,2,0,1,Import,76,Brazil,BRA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,21447954,,,4
H3,2007,2007,2007,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,194983385,,,0
H3,2007,2007,2007,2,0,1,Import,100,Bulgaria,BGR,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,13017895,,,0
H3,2007,2007,2007,2,0,2,Export,100,Bulgaria,BGR,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,6654293,,,0
H3,2007,2007,2007,2,0,1,Import,116,Cambodia,KHM,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,14832,,,0
H3,2007,2007,2007,2,0,1,Import,124,Canada,CAN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,82196268,,,0
H3,2007,2007,2007,2,0,2,Export,124,Canada,CAN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,100319062,,,0
H3,2007,2007,2007,2,0,3,Re-Export,124,Canada,CAN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1815589,,,0
H3,2007,2007,2007,2,0,1,Import,152,Chile,CHL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,32320328,,,0
H3,2007,2007,2007,2,0,2,Export,152,Chile,CHL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,19784,,,0
H3,2007,2007,2007,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,41574284,,,0
H3,2007,2007,2007,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,234118132,,,0
H3,2007,2007,2007,2,0,2,Export,156,China,CHN,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,204680,,,0
H3,2007,2007,2007,2,0,1,Import,170,Colombia,COL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2477003,,,0
H3,2007,2007,2007,2,0,2,Export,170,Colombia,COL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,312814479,,,0
H3,2007,2007,2007,2,0,1,Import,170,Colombia,COL,838,Free Zones,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1912648,,,0
H3,2007,2007,2007,2,0,2,Export,170,Colombia,COL,838,Free Zones,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1515828,,,0
H3,2007,2007,2007,2,0,1,Import,175,Mayotte,MYT,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2046185,,,0
H3,2007,2007,2007,2,0,2,Export,175,Mayotte,MYT,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,45682,,,0
H3,2007,2007,2007,2,0,1,Import,188,Costa Rica,CRI,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,123292001,,,0
H3,2007,2007,2007,2,0,1,Import,191,Croatia,HRV,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,9177040,,,0
H3,2007,2007,2007,2,0,2,Export,191,Croatia,HRV,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1083642,,,0
H3,2007,2007,2007,2,0,1,Import,196,Cyprus,CYP,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,88630520,,,0
H3,2007,2007,2007,2,0,1,Import,203,Czechia,CZE,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,17775925,,,0
H3,2007,2007,2007,2,0,2,Export,203,Czechia,CZE,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,18629932,,,0
H3,2007,2007,2007,2,0,1,Import,208,Denmark,DNK,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,4366495,,,0
H3,2007,2007,2007,2,0,2,Export,208,Denmark,DNK,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,248965161,,,0
H3,2007,2007,2007,2,0,1,Import,214,Dominican Rep.,DOM,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,633067,,,0
H3,2007,2007,2007,2,0,1,Import,222,El Salvador,SLV,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,683500,,,0
H3,2007,2007,2007,2,0,1,Import,233,Estonia,EST,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,5861929,,,0
H3,2007,2007,2007,2,0,2,Export,233,Estonia,EST,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,3793839,,,0
H3,2007,2007,2007,2,0,1,Import,234,Faeroe Isds,FRO,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,20844,,,0
H3,2007,2007,2007,2,0,1,Import,246,Finland,FIN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,89617241,,,0
H3,2007,2007,2007,2,0,2,Export,246,Finland,FIN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,117731393,,,0
H3,2007,2007,2007,2,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,61975003,,,0
H3,2007,2007,2007,2,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,61975003,,,0
H3,2007,2007,2007,2,0,1,Import,251,France,FRA,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2745,,,0
H3,2007,2007,2007,2,0,2,Export,251,France,FRA,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2321761,,,0
H3,2007,2007,2007,2,0,2,Export,251,France,FRA,260,Fr. South Antarctic Terr.,ATF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2744,,,0
H3,2007,2007,2007,2,0,1,Import,275,State of Palestine,PSE,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,106550,,,0
H3,2007,2007,2007,2,0,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2058681000,,,0
H3,2007,2007,2007,2,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1598896000,,,0
H3,2007,2007,2007,2,0,2,Export,276,Germany,DEU,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,51000,,,0
H3,2007,2007,2007,2,0,1,Import,300,Greece,GRC,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,79345413,,,0
H3,2007,2007,2007,2,0,2,Export,300,Greece,GRC,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,55100020,,,0
H3,2007,2007,2007,2,0,1,Import,304,Greenland,GRL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,180,,,0
H3,2007,2007,2007,2,0,1,Import,320,Guatemala,GTM,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,785691,,,0
H3,2007,2007,2007,2,0,1,Import,328,Guyana,GUY,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,305,,,0
H3,2007,2007,2007,2,0,1,Import,340,Honduras,HND,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,18723,,,0
H3,2007,2007,2007,2,0,1,Import,344,"China, Hong Kong SAR",HKG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,7054045,,,0
H3,2007,2007,2007,2,0,2,Export,344,"China, Hong Kong SAR",HKG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1618460,,,0
H3,2007,2007,2007,2,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1618460,,,0
H3,2007,2007,2007,2,0,1,Import,348,Hungary,HUN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,180777000,,,0
H3,2007,2007,2007,2,0,2,Export,348,Hungary,HUN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1190000,,,0
H3,2007,2007,2007,2,0,1,Import,352,Iceland,ISL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1162537,,,0
H3,2007,2007,2007,2,0,2,Export,352,Iceland,ISL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,63490,,,0
H3,2007,2007,2007,2,0,1,Import,372,Ireland,IRL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,72764062,,,0
H3,2007,2007,2007,2,0,2,Export,372,Ireland,IRL,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,4827894,,,0
H3,2007,2007,2007,2,0,2,Export,372,Ireland,IRL,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,4736,,,0
H3,2007,2007,2007,2,0,1,Import,376,Israel,ISR,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,31198000,,,0
H3,2007,2007,2007,2,0,2,Export,376,Israel,ISR,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,52000,,,0
H3,2007,2007,2007,2,0,1,Import,381,Italy,ITA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1221033179,,,0
H3,2007,2007,2007,2,0,2,Export,381,Italy,ITA,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1312848395,,,0
H3,2007,2007,2007,2,0,1,Import,392,Japan,JPN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,37946760,,,0
H3,2007,2007,2007,2,0,2,Export,392,Japan,JPN,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,57460953,,,0
H3,2007,2007,2007,2,0,1,Import,400,Jordan,JOR,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,341348,,,0
H3,2007,2007,2007,2,0,2,Export,400,Jordan,JOR,838,Free Zones,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1732866,,,0
H3,2007,2007,2007,2,0,3,Re-Export,400,Jordan,JOR,838,Free Zones,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1071320,,,0
