Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2019,2019,2019,2,0,1,Import,4,Afghanistan,AFG,156,China,CHN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,1686279,,,0
H4,2019,2019,2019,2,0,1,Import,4,Afghanistan,AFG,156,China,CHN,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,26098859,,,4
H4,2019,2019,2019,2,0,1,Import,4,Afghanistan,AFG,344,"China, Hong Kong SAR",HKG,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,,,743,,,4
H4,2019,2019,2019,2,0,1,Import,4,Afghanistan,AFG,156,China,CHN,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,136335056,,,4
H5,2019,2019,2019,2,0,1,Import,8,Albania,ALB,156,China,CHN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,39881,,,0
H5,2019,2019,2019,2,0,2,Export,8,Albania,ALB,156,China,CHN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,386686,,,0
H5,2019,2019,2019,2,0,1,Import,8,Albania,ALB,156,China,CHN,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,22828958,,,0
H5,2019,2019,2019,2,0,1,Import,8,Albania,ALB,344,"China, Hong Kong SAR",HKG,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,12358,,,0
H5,2019,2019,2019,2,0,1,Import,8,Albania,ALB,156,China,CHN,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,11253756,,,0
H5,2019,2019,2019,2,0,2,Export,8,Albania,ALB,156,China,CHN,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,4297,,,0
H5,2019,2019,2019,2,0,1,Import,8,Albania,ALB,344,"China, Hong Kong SAR",HKG,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,6,,,0
H3,2019,2019,2019,2,0,1,Import,28,Antigua and Barbuda,ATG,156,China,CHN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,31219,,,0
H3,2019,2019,2019,2,0,1,Import,28,Antigua and Barbuda,ATG,152,Chile,CHL,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,1085,,,0
H3,2019,2019,2019,2,0,1,Import,28,Antigua and Barbuda,ATG,156,China,CHN,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,1905252,,,0
H3,2019,2019,2019,2,0,1,Import,28,Antigua and Barbuda,ATG,344,"China, Hong Kong SAR",HKG,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,60871,,,0
