Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2013,2013,2013,2,0,1,Import,4,Afghanistan,AFG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,465454,,,0
H2,2013,2013,2013,2,0,1,Import,4,Afghanistan,AFG,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,361366,,,0
H4,2013,2013,2013,2,0,2,Export,8,Albania,ALB,266,Gabon,GAB,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,25823,,,0
H4,2013,2013,2013,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,3672204,,,0
H4,2013,2013,2013,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,35725276,,,0
H4,2013,2013,2013,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,8561333,,,0
H4,2013,2013,2013,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,45246,,,0
H4,2013,2013,2013,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,3507210,,,0
H4,2013,2013,2013,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,33989,,,0
H4,2013,2013,2013,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,5245664,,,0
H4,2013,2013,2013,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,14018548,,,0
H4,2013,2013,2013,2,0,2,Export,12,Algeria,DZA,270,Gambia,GMB,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,14980,,,0
H4,2013,2013,2013,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,108756579,,,0
H4,2013,2013,2013,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,71100,,,0
H4,2013,2013,2013,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,35582134,,,0
H4,2013,2013,2013,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,18658,,,0
H4,2013,2013,2013,2,0,2,Export,20,Andorra,AND,258,French Polynesia,PYF,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,2175,,,0
H4,2013,2013,2013,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,531958,,,0
H4,2013,2013,2013,2,0,2,Export,20,Andorra,AND,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,7682,,,0
H4,2013,2013,2013,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,29115,,,0
H4,2013,2013,2013,2,0,2,Export,20,Andorra,AND,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,8923,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,554884,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,266,Gabon,GAB,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,45671,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,5117939,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,266,Gabon,GAB,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,13477,,,0
H3,2013,2013,2013,2,0,1,Import,24,Angola,AGO,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,4184602,,,0
H3,2013,2013,2013,2,0,1,Import,28,Antigua and Barbuda,ATG,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,12461,,,0
H3,2013,2013,2013,2,0,2,Export,28,Antigua and Barbuda,ATG,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,648,,,0
H3,2013,2013,2013,2,0,3,Re-Export,28,Antigua and Barbuda,ATG,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,648,,,0
H3,2013,2013,2013,2,0,1,Import,28,Antigua and Barbuda,ATG,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,29344,,,0
H4,2013,2013,2013,2,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,4505713,,,0
H4,2013,2013,2013,2,0,2,Export,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,1339612660,,,0
H4,2013,2013,2013,2,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,15976295,,,0
H4,2013,2013,2013,2,0,2,Export,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,800,,,0
H4,2013,2013,2013,2,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,4247153,,,0
H4,2013,2013,2013,2,0,2,Export,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,1036,,,0
H4,2013,2013,2013,2,0,1,Import,32,Argentina,ARG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,25894955,,,0
H4,2013,2013,2013,2,0,2,Export,32,Argentina,ARG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,7249,,,0
H4,2013,2013,2013,2,0,1,Import,32,Argentina,ARG,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,152169373,,,0
H4,2013,2013,2013,2,0,2,Export,32,Argentina,ARG,276,Germany,DEU,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,2908803,,,0
H4,2013,2013,2013,2,0,1,Import,32,Argentina,ARG,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,57443676,,,0
H4,2013,2013,2013,2,0,2,Export,32,Argentina,ARG,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,6664187,,,0
H4,2013,2013,2013,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,142661,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,266,Gabon,GAB,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,942028702,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,16180590,,,0
H4,2013,2013,2013,2,0,2,Export,36,Australia,AUS,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,98319180,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,2536,,,0
H4,2013,2013,2013,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,544432,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,270,Gambia,GMB,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,2078,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,276,Germany,DEU,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,117883283,,,0
